id,category,priority,tone,state,domain,format,text,filename,file,tags
fb-hint-strategy-007,feedback.hint,must_have,warm,strategy,any,,Try the step slowly.,fb-hint-strategy-007.mp3,future/feedback/hint/fb-hint-strategy-007.mp3,hint|strategy
fb-hint-strategy-008,feedback.hint,must_have,warm,strategy,any,,Look for the biggest clue.,fb-hint-strategy-008.mp3,future/feedback/hint/fb-hint-strategy-008.mp3,hint|strategy
fb-hint-strategy-009,feedback.hint,must_have,warm,strategy,any,,One careful step can unlock it.,fb-hint-strategy-009.mp3,future/feedback/hint/fb-hint-strategy-009.mp3,hint|strategy
fb-hint-strategy-010,feedback.hint,must_have,warm,strategy,any,,Use the answer choices to check.,fb-hint-strategy-010.mp3,future/feedback/hint/fb-hint-strategy-010.mp3,hint|strategy
fb-hint-worked-001,feedback.hint,must_have,warm,worked,any,,Let's solve one step together.,fb-hint-worked-001.mp3,future/feedback/hint/fb-hint-worked-001.mp3,hint|worked
fb-hint-worked-002,feedback.hint,must_have,warm,worked,any,,"Watch the first step, then you finish.",fb-hint-worked-002.mp3,future/feedback/hint/fb-hint-worked-002.mp3,hint|worked
fb-hint-worked-003,feedback.hint,must_have,warm,worked,any,,Here is how the helper starts.,fb-hint-worked-003.mp3,future/feedback/hint/fb-hint-worked-003.mp3,hint|worked
fb-hint-worked-004,feedback.hint,must_have,warm,worked,any,,This is the part that matters.,fb-hint-worked-004.mp3,future/feedback/hint/fb-hint-worked-004.mp3,hint|worked
fb-hint-worked-005,feedback.hint,must_have,warm,worked,any,,Let's connect the picture to the answer.,fb-hint-worked-005.mp3,future/feedback/hint/fb-hint-worked-005.mp3,hint|worked
fb-hint-worked-006,feedback.hint,must_have,warm,worked,any,,The model shows the first move.,fb-hint-worked-006.mp3,future/feedback/hint/fb-hint-worked-006.mp3,hint|worked
fb-hint-worked-007,feedback.hint,must_have,warm,worked,any,,I will show the starting step.,fb-hint-worked-007.mp3,future/feedback/hint/fb-hint-worked-007.mp3,hint|worked
fb-hint-worked-008,feedback.hint,must_have,warm,worked,any,,Now use that step to choose.,fb-hint-worked-008.mp3,future/feedback/hint/fb-hint-worked-008.mp3,hint|worked
fb-hint-worked-009,feedback.hint,must_have,warm,worked,any,,This example can guide your next try.,fb-hint-worked-009.mp3,future/feedback/hint/fb-hint-worked-009.mp3,hint|worked
fb-hint-worked-010,feedback.hint,must_have,warm,worked,any,,Let's reason it out together.,fb-hint-worked-010.mp3,future/feedback/hint/fb-hint-worked-010.mp3,hint|worked
fb-session-001,feedback.session,must_have,warm,,any,,First question. Let's warm up.,fb-session-001.mp3,future/feedback/session/fb-session-001.mp3,session
fb-session-002,feedback.session,must_have,warm,,any,,You are moving through the quest.,fb-session-002.mp3,future/feedback/session/fb-session-002.mp3,session
fb-session-003,feedback.session,must_have,warm,,any,,Halfway there. Keep your thinking steady.,fb-session-003.mp3,future/feedback/session/fb-session-003.mp3,session
fb-session-004,feedback.session,must_have,warm,,any,,Last question. Finish strong.,fb-session-004.mp3,future/feedback/session/fb-session-004.mp3,session
fb-session-005,feedback.session,must_have,warm,,any,,You got through a tricky stretch.,fb-session-005.mp3,future/feedback/session/fb-session-005.mp3,session
fb-session-006,feedback.session,must_have,warm,,any,,Nice focus this round.,fb-session-006.mp3,future/feedback/session/fb-session-006.mp3,session
fb-session-007,feedback.session,must_have,warm,,any,,You solved a lot of math today.,fb-session-007.mp3,future/feedback/session/fb-session-007.mp3,session
fb-session-008,feedback.session,must_have,warm,,any,,That session is complete.,fb-session-008.mp3,future/feedback/session/fb-session-008.mp3,session
fb-session-009,feedback.session,must_have,warm,,any,,You earned progress for showing up.,fb-session-009.mp3,future/feedback/session/fb-session-009.mp3,session
fb-session-010,feedback.session,must_have,warm,,any,,Let's do one more careful solve.,fb-session-010.mp3,future/feedback/session/fb-session-010.mp3,session
fb-session-011,feedback.session,must_have,warm,,any,,New session. Start with a calm brain.,fb-session-011.mp3,future/feedback/session/fb-session-011.mp3,session
fb-session-012,feedback.session,must_have,warm,,any,,You are ready for the next math step.,fb-session-012.mp3,future/feedback/session/fb-session-012.mp3,session
fb-session-013,feedback.session,must_have,warm,,any,,One problem at a time.,fb-session-013.mp3,future/feedback/session/fb-session-013.mp3,session
fb-session-014,feedback.session,must_have,warm,,any,,Keep your eyes on the clue.,fb-session-014.mp3,future/feedback/session/fb-session-014.mp3,session
fb-session-015,feedback.session,must_have,warm,,any,,You have already made progress today.,fb-session-015.mp3,future/feedback/session/fb-session-015.mp3,session
fb-session-016,feedback.session,must_have,warm,,any,,This is a review moment.,fb-session-016.mp3,future/feedback/session/fb-session-016.mp3,session
fb-session-017,feedback.session,must_have,warm,,any,,This question builds on what you know.,fb-session-017.mp3,future/feedback/session/fb-session-017.mp3,session
fb-session-018,feedback.session,must_have,warm,,any,,Your next challenge is ready.,fb-session-018.mp3,future/feedback/session/fb-session-018.mp3,session
fb-session-019,feedback.session,must_have,warm,,any,,You stayed with the session.,fb-session-019.mp3,future/feedback/session/fb-session-019.mp3,session
fb-session-020,feedback.session,must_have,warm,,any,,That was steady work.,fb-session-020.mp3,future/feedback/session/fb-session-020.mp3,session
fb-reward-001,feedback.reward,must_have,warm,,any,,New sticker earned.,fb-reward-001.mp3,future/feedback/reward/fb-reward-001.mp3,reward
fb-reward-002,feedback.reward,must_have,warm,,any,,That sticker is for your persistence.,fb-reward-002.mp3,future/feedback/reward/fb-reward-002.mp3,reward
fb-reward-003,feedback.reward,must_have,warm,,any,,Your sticker book just grew.,fb-reward-003.mp3,future/feedback/reward/fb-reward-003.mp3,reward
fb-reward-004,feedback.reward,must_have,warm,,any,,A new reward is ready.,fb-reward-004.mp3,future/feedback/reward/fb-reward-004.mp3,reward
fb-reward-005,feedback.reward,must_have,warm,,any,,You unlocked something fun.,fb-reward-005.mp3,future/feedback/reward/fb-reward-005.mp3,reward
fb-reward-006,feedback.reward,must_have,warm,,any,,That was earned by real thinking.,fb-reward-006.mp3,future/feedback/reward/fb-reward-006.mp3,reward
fb-reward-007,feedback.reward,must_have,warm,,any,,You completed the step and earned a prize.,fb-reward-007.mp3,future/feedback/reward/fb-reward-007.mp3,reward
fb-reward-008,feedback.reward,must_have,warm,,any,,The collection has a new piece.,fb-reward-008.mp3,future/feedback/reward/fb-reward-008.mp3,reward
fb-reward-009,feedback.reward,must_have,warm,,any,,You made progress and got a reward.,fb-reward-009.mp3,future/feedback/reward/fb-reward-009.mp3,reward
fb-reward-010,feedback.reward,must_have,warm,,any,,Nice work. Your reward is ready.,fb-reward-010.mp3,future/feedback/reward/fb-reward-010.mp3,reward
fb-reward-011,feedback.reward,must_have,warm,,any,,That reward celebrates your effort.,fb-reward-011.mp3,future/feedback/reward/fb-reward-011.mp3,reward
fb-reward-012,feedback.reward,must_have,warm,,any,,You added another win to your collection.,fb-reward-012.mp3,future/feedback/reward/fb-reward-012.mp3,reward
fb-reward-013,feedback.reward,must_have,warm,,any,,A fresh sticker just opened.,fb-reward-013.mp3,future/feedback/reward/fb-reward-013.mp3,reward
fb-reward-014,feedback.reward,must_have,warm,,any,,Your careful math unlocked this.,fb-reward-014.mp3,future/feedback/reward/fb-reward-014.mp3,reward
fb-reward-015,feedback.reward,must_have,warm,,any,,This reward marks today's progress.,fb-reward-015.mp3,future/feedback/reward/fb-reward-015.mp3,reward
fb-reward-016,feedback.reward,must_have,warm,,any,,A new badge is ready to view.,fb-reward-016.mp3,future/feedback/reward/fb-reward-016.mp3,reward
fb-reward-017,feedback.reward,must_have,warm,,any,,You earned this by solving and trying.,fb-reward-017.mp3,future/feedback/reward/fb-reward-017.mp3,reward
fb-reward-018,feedback.reward,must_have,warm,,any,,That sticker belongs in your book.,fb-reward-018.mp3,future/feedback/reward/fb-reward-018.mp3,reward
fb-reward-019,feedback.reward,must_have,warm,,any,,Another piece of the collection is yours.,fb-reward-019.mp3,future/feedback/reward/fb-reward-019.mp3,reward
fb-reward-020,feedback.reward,must_have,warm,,any,,You finished the quest step and earned a reward.,fb-reward-020.mp3,future/feedback/reward/fb-reward-020.mp3,reward
coach-countandmatch-001,coaching.domain,must_have,warm,domain_strategy,math,countAndMatch,"Touch each dot once, then say the last number.",coach-countandmatch-001.mp3,future/coaching/domain/coach-countandmatch-001.mp3,domain|countAndMatch
coach-countandmatch-002,coaching.domain,must_have,warm,domain_strategy,math,countAndMatch,The last number you count tells the total.,coach-countandmatch-002.mp3,future/coaching/domain/coach-countandmatch-002.mp3,domain|countAndMatch
coach-countandmatch-003,coaching.domain,must_have,warm,domain_strategy,math,countAndMatch,Try moving left to right so you do not count twice.,coach-countandmatch-003.mp3,future/coaching/domain/coach-countandmatch-003.mp3,domain|countAndMatch
coach-countandmatch-004,coaching.domain,must_have,warm,domain_strategy,math,countAndMatch,You matched the group to the number.,coach-countandmatch-004.mp3,future/coaching/domain/coach-countandmatch-004.mp3,domain|countAndMatch
coach-countandmatch-005,coaching.domain,must_have,warm,domain_strategy,math,countAndMatch,Good counting. Each object got one number.,coach-countandmatch-005.mp3,future/coaching/domain/coach-countandmatch-005.mp3,domain|countAndMatch
coach-countandmatch-006,coaching.domain,must_have,warm,domain_strategy,math,countAndMatch,Count slowly and point to each object.,coach-countandmatch-006.mp3,future/coaching/domain/coach-countandmatch-006.mp3,domain|countAndMatch
coach-countandmatch-007,coaching.domain,must_have,warm,domain_strategy,math,countAndMatch,Check that every object was counted.,coach-countandmatch-007.mp3,future/coaching/domain/coach-countandmatch-007.mp3,domain|countAndMatch
coach-countandmatch-008,coaching.domain,must_have,warm,domain_strategy,math,countAndMatch,Start at one and stop when the group is done.,coach-countandmatch-008.mp3,future/coaching/domain/coach-countandmatch-008.mp3,domain|countAndMatch
coach-additionstory-001,coaching.domain,must_have,warm,domain_strategy,math,additionStory,Put the groups together to find the total.,coach-additionstory-001.mp3,future/coaching/domain/coach-additionstory-001.mp3,domain|additionStory
coach-additionstory-002,coaching.domain,must_have,warm,domain_strategy,math,additionStory,Count on from the bigger number.,coach-additionstory-002.mp3,future/coaching/domain/coach-additionstory-002.mp3,domain|additionStory
coach-additionstory-003,coaching.domain,must_have,warm,domain_strategy,math,additionStory,Both groups are part of the answer.,coach-additionstory-003.mp3,future/coaching/domain/coach-additionstory-003.mp3,domain|additionStory
coach-additionstory-004,coaching.domain,must_have,warm,domain_strategy,math,additionStory,The story is asking how many there are now.,coach-additionstory-004.mp3,future/coaching/domain/coach-additionstory-004.mp3,domain|additionStory
coach-additionstory-005,coaching.domain,must_have,warm,domain_strategy,math,additionStory,Add the new group to the starting group.,coach-additionstory-005.mp3,future/coaching/domain/coach-additionstory-005.mp3,domain|additionStory
coach-additionstory-006,coaching.domain,must_have,warm,domain_strategy,math,additionStory,Use fingers or counters to join the groups.,coach-additionstory-006.mp3,future/coaching/domain/coach-additionstory-006.mp3,domain|additionStory
coach-additionstory-007,coaching.domain,must_have,warm,domain_strategy,math,additionStory,The answer should be bigger than each part.,coach-additionstory-007.mp3,future/coaching/domain/coach-additionstory-007.mp3,domain|additionStory
coach-additionstory-008,coaching.domain,must_have,warm,domain_strategy,math,additionStory,You can count all to check.,coach-additionstory-008.mp3,future/coaching/domain/coach-additionstory-008.mp3,domain|additionStory
coach-subtractionstory-001,coaching.domain,must_have,warm,domain_strategy,math,subtractionStory,"Take away the removed group, then count what is left.",coach-subtractionstory-001.mp3,future/coaching/domain/coach-subtractionstory-001.mp3,domain|subtractionStory
coach-subtractionstory-002,coaching.domain,must_have,warm,domain_strategy,math,subtractionStory,Start with the whole group.,coach-subtractionstory-002.mp3,future/coaching/domain/coach-subtractionstory-002.mp3,domain|subtractionStory
coach-subtractionstory-003,coaching.domain,must_have,warm,domain_strategy,math,subtractionStory,Cross out the part that leaves.,coach-subtractionstory-003.mp3,future/coaching/domain/coach-subtractionstory-003.mp3,domain|subtractionStory
coach-subtractionstory-004,coaching.domain,must_have,warm,domain_strategy,math,subtractionStory,The answer is what remains.,coach-subtractionstory-004.mp3,future/coaching/domain/coach-subtractionstory-004.mp3,domain|subtractionStory
coach-subtractionstory-005,coaching.domain,must_have,warm,domain_strategy,math,subtractionStory,Subtraction asks what is left after taking away.,coach-subtractionstory-005.mp3,future/coaching/domain/coach-subtractionstory-005.mp3,domain|subtractionStory
coach-subtractionstory-006,coaching.domain,must_have,warm,domain_strategy,math,subtractionStory,Count back one step at a time.,coach-subtractionstory-006.mp3,future/coaching/domain/coach-subtractionstory-006.mp3,domain|subtractionStory
coach-subtractionstory-007,coaching.domain,must_have,warm,domain_strategy,math,subtractionStory,Make sure you remove the right amount.,coach-subtractionstory-007.mp3,future/coaching/domain/coach-subtractionstory-007.mp3,domain|subtractionStory
coach-subtractionstory-008,coaching.domain,must_have,warm,domain_strategy,math,subtractionStory,The answer should be smaller than the starting number.,coach-subtractionstory-008.mp3,future/coaching/domain/coach-subtractionstory-008.mp3,domain|subtractionStory
coach-numberbond-001,coaching.domain,must_have,warm,domain_strategy,math,numberBond,The missing part plus the known part makes the whole.,coach-numberbond-001.mp3,future/coaching/domain/coach-numberbond-001.mp3,domain|numberBond
coach-numberbond-002,coaching.domain,must_have,warm,domain_strategy,math,numberBond,Use the ten frame to see empty spaces.,coach-numberbond-002.mp3,future/coaching/domain/coach-numberbond-002.mp3,domain|numberBond
coach-numberbond-003,coaching.domain,must_have,warm,domain_strategy,math,numberBond,Think about what number completes ten.,coach-numberbond-003.mp3,future/coaching/domain/coach-numberbond-003.mp3,domain|numberBond
coach-numberbond-004,coaching.domain,must_have,warm,domain_strategy,math,numberBond,"The whole is ten, so find the other part.",coach-numberbond-004.mp3,future/coaching/domain/coach-numberbond-004.mp3,domain|numberBond
coach-numberbond-005,coaching.domain,must_have,warm,domain_strategy,math,numberBond,Count from the known part up to ten.,coach-numberbond-005.mp3,future/coaching/domain/coach-numberbond-005.mp3,domain|numberBond
coach-numberbond-006,coaching.domain,must_have,warm,domain_strategy,math,numberBond,Both parts together should make ten.,coach-numberbond-006.mp3,future/coaching/domain/coach-numberbond-006.mp3,domain|numberBond
